date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2023-09-10,15.41,3.95,450,"1993-09-03 2022-09-17",89.16,7.14,450,"1993-09-03 2022-09-17",23.48,4.3,450,"1993-09-03 2022-09-17",25.35,8.3,450,"1993-09-03 2022-09-17",9.79,4.26,450,"1993-09-03 2022-09-17",51.51,12.28,450,"1993-09-03 2022-09-17",13.06,3.93,450,"1993-09-03 2022-09-17",3.67,4.2,450,"1993-09-03 2022-09-17",2.33,6.37,447,"1993-09-03 2022-09-17",2.33,6.37,447,"1993-09-03 2022-09-17",0,0,447,"1993-09-03 2022-09-17",0,0,298,"1993-09-03 2012-09-17",,,,
2023-09-09,15.59,3.93,450,"1993-09-02 2022-09-16",89.25,7.11,450,"1993-09-02 2022-09-16",23.68,4.3,450,"1993-09-02 2022-09-16",25.31,8.28,450,"1993-09-02 2022-09-16",9.97,4.26,450,"1993-09-02 2022-09-16",51.41,12.28,450,"1993-09-02 2022-09-16",13.28,3.94,450,"1993-09-02 2022-09-16",3.62,4.19,450,"1993-09-02 2022-09-16",2.41,6.41,448,"1993-09-02 2022-09-16",2.41,6.41,448,"1993-09-02 2022-09-16",0,0,448,"1993-09-02 2022-09-16",0,0,299,"1993-09-02 2012-09-16",,,,
2023-09-08,15.73,3.88,450,"1993-09-01 2022-09-15",89.12,7.23,450,"1993-09-01 2022-09-15",23.9,4.22,450,"1993-09-01 2022-09-15",25.18,8.37,450,"1993-09-01 2022-09-15",10.21,4.25,450,"1993-09-01 2022-09-15",51.4,12.17,450,"1993-09-01 2022-09-15",13.51,3.89,450,"1993-09-01 2022-09-15",3.62,4.18,450,"1993-09-01 2022-09-15",2.33,6.22,449,"1993-09-01 2022-09-15",2.33,6.22,449,"1993-09-01 2022-09-15",0,0,449,"1993-09-01 2022-09-15",0,0,300,"1993-09-01 2012-09-15",,,,
2023-09-07,15.91,3.78,450,"1993-08-31 2022-09-14",88.96,7.29,450,"1993-08-31 2022-09-14",24.2,4.17,450,"1993-08-31 2022-09-14",25.2,8.45,450,"1993-08-31 2022-09-14",10.37,4.17,450,"1993-08-31 2022-09-14",51.09,12.21,450,"1993-08-31 2022-09-14",13.74,3.79,450,"1993-08-31 2022-09-14",3.62,4.18,450,"1993-08-31 2022-09-14",2.32,6.26,449,"1993-08-31 2022-09-14",2.32,6.26,449,"1993-08-31 2022-09-14",0,0,449,"1993-08-31 2022-09-14",0,0,300,"1993-08-31 2012-09-14",,,,
2023-09-06,15.99,3.71,450,"1993-08-30 2022-09-13",88.74,7.24,450,"1993-08-30 2022-09-13",24.36,4.13,450,"1993-08-30 2022-09-13",24.92,8.24,450,"1993-08-30 2022-09-13",10.45,4.1,450,"1993-08-30 2022-09-13",50.75,12.05,450,"1993-08-30 2022-09-13",13.9,3.69,450,"1993-08-30 2022-09-13",3.48,4.09,450,"1993-08-30 2022-09-13",2.13,6.08,449,"1993-08-30 2022-09-13",2.13,6.08,449,"1993-08-30 2022-09-13",0,0,449,"1993-08-30 2022-09-13",0,0,300,"1993-08-30 2012-09-13",,,,
2023-09-05,16.09,3.76,450,"1993-08-29 2022-09-12",88.76,7.18,450,"1993-08-29 2022-09-12",24.55,4.09,450,"1993-08-29 2022-09-12",24.95,8.27,450,"1993-08-29 2022-09-12",10.59,4.11,450,"1993-08-29 2022-09-12",50.5,11.84,450,"1993-08-29 2022-09-12",14.04,3.7,450,"1993-08-29 2022-09-12",3.36,3.97,450,"1993-08-29 2022-09-12",2.03,5.94,450,"1993-08-29 2022-09-12",2.03,5.94,450,"1993-08-29 2022-09-12",0,0,450,"1993-08-29 2022-09-12",0,0,300,"1993-08-29 2012-09-12",,,,
2023-09-04,16.24,3.79,450,"1993-08-28 2022-09-11",88.91,7.08,450,"1993-08-28 2022-09-11",24.71,4.05,450,"1993-08-28 2022-09-11",24.99,8.38,450,"1993-08-28 2022-09-11",10.76,4.14,450,"1993-08-28 2022-09-11",50.41,11.7,450,"1993-08-28 2022-09-11",14.26,3.69,450,"1993-08-28 2022-09-11",3.43,3.98,450,"1993-08-28 2022-09-11",2.07,6.03,450,"1993-08-28 2022-09-11",2.07,6.03,450,"1993-08-28 2022-09-11",0,0,450,"1993-08-28 2022-09-11",0,0,300,"1993-08-28 2012-09-11",,,,
2023-09-03,16.43,3.77,450,"1993-08-27 2022-09-10",89.09,6.96,450,"1993-08-27 2022-09-10",24.87,4.02,450,"1993-08-27 2022-09-10",24.83,8.16,450,"1993-08-27 2022-09-10",11.04,4.05,450,"1993-08-27 2022-09-10",50.72,11.85,450,"1993-08-27 2022-09-10",14.48,3.64,450,"1993-08-27 2022-09-10",3.45,3.96,450,"1993-08-27 2022-09-10",2.11,6.06,450,"1993-08-27 2022-09-10",2.11,6.06,450,"1993-08-27 2022-09-10",0,0,450,"1993-08-27 2022-09-10",0,0,300,"1993-08-27 2012-09-10",,,,
2023-09-02,16.67,3.64,450,"1993-08-26 2022-09-09",89.15,6.82,450,"1993-08-26 2022-09-09",25.1,3.93,450,"1993-08-26 2022-09-09",24.8,8.12,450,"1993-08-26 2022-09-09",11.28,3.95,450,"1993-08-26 2022-09-09",50.81,11.57,450,"1993-08-26 2022-09-09",14.7,3.56,450,"1993-08-26 2022-09-09",3.5,3.95,450,"1993-08-26 2022-09-09",1.95,5.75,450,"1993-08-26 2022-09-09",1.95,5.75,450,"1993-08-26 2022-09-09",0,0,450,"1993-08-26 2022-09-09",0,0,300,"1993-08-26 2012-09-09",,,,
2023-09-01,16.86,3.6,450,"1993-08-25 2022-09-08",89.08,6.76,450,"1993-08-25 2022-09-08",25.37,3.83,450,"1993-08-25 2022-09-08",24.72,8.08,450,"1993-08-25 2022-09-08",11.48,3.93,450,"1993-08-25 2022-09-08",50.59,11.53,450,"1993-08-25 2022-09-08",14.92,3.49,450,"1993-08-25 2022-09-08",3.5,3.88,450,"1993-08-25 2022-09-08",1.96,5.76,450,"1993-08-25 2022-09-08",1.96,5.76,450,"1993-08-25 2022-09-08",0,0,450,"1993-08-25 2022-09-08",0,0,300,"1993-08-25 2012-09-08",,,,
2023-08-31,16.96,3.52,450,"1993-08-24 2022-09-07",88.9,6.64,450,"1993-08-24 2022-09-07",25.57,3.73,450,"1993-08-24 2022-09-07",24.46,7.9,450,"1993-08-24 2022-09-07",11.57,3.85,450,"1993-08-24 2022-09-07",50.33,11.41,450,"1993-08-24 2022-09-07",15.02,3.43,450,"1993-08-24 2022-09-07",3.39,3.83,450,"1993-08-24 2022-09-07",1.79,5.54,449,"1993-08-24 2022-09-07",1.79,5.54,449,"1993-08-24 2022-09-07",0,0,449,"1993-08-24 2022-09-07",0,0,300,"1993-08-24 2012-09-07",,,,
2023-08-30,16.95,3.52,450,"1993-08-23 2022-09-06",88.82,6.68,450,"1993-08-23 2022-09-06",25.63,3.65,450,"1993-08-23 2022-09-06",24.29,7.63,450,"1993-08-23 2022-09-06",11.59,3.86,450,"1993-08-23 2022-09-06",50.09,11.5,450,"1993-08-23 2022-09-06",15.06,3.36,450,"1993-08-23 2022-09-06",3.44,3.87,450,"1993-08-23 2022-09-06",1.45,4.12,449,"1993-08-23 2022-09-06",1.45,4.12,449,"1993-08-23 2022-09-06",0,0,449,"1993-08-23 2022-09-06",0,0,300,"1993-08-23 2012-09-06",,,,
2023-08-29,17,3.52,450,"1993-08-22 2022-09-05",88.71,6.74,450,"1993-08-22 2022-09-05",25.69,3.55,450,"1993-08-22 2022-09-05",24.45,7.74,450,"1993-08-22 2022-09-05",11.69,3.82,450,"1993-08-22 2022-09-05",50.18,11.66,450,"1993-08-22 2022-09-05",15.17,3.28,450,"1993-08-22 2022-09-05",3.57,3.9,450,"1993-08-22 2022-09-05",1.42,4.09,449,"1993-08-22 2022-09-05",1.42,4.09,449,"1993-08-22 2022-09-05",0,0,449,"1993-08-22 2022-09-05",0,0,300,"1993-08-22 2012-09-05",,,,
2023-08-28,17.14,3.44,450,"1993-08-21 2022-09-04",88.68,6.83,450,"1993-08-21 2022-09-04",25.82,3.46,450,"1993-08-21 2022-09-04",24.45,7.62,450,"1993-08-21 2022-09-04",11.83,3.69,450,"1993-08-21 2022-09-04",50.23,11.76,450,"1993-08-21 2022-09-04",15.33,3.19,450,"1993-08-21 2022-09-04",3.59,3.93,450,"1993-08-21 2022-09-04",1.54,4.33,449,"1993-08-21 2022-09-04",1.54,4.33,449,"1993-08-21 2022-09-04",0,0,449,"1993-08-21 2022-09-04",0,0,300,"1993-08-21 2012-09-04",,,,
2023-08-27,17.23,3.42,450,"1993-08-20 2022-09-03",88.74,6.75,450,"1993-08-20 2022-09-03",25.94,3.49,450,"1993-08-20 2022-09-03",24.35,7.44,450,"1993-08-20 2022-09-03",11.96,3.65,450,"1993-08-20 2022-09-03",50.34,11.65,450,"1993-08-20 2022-09-03",15.43,3.16,450,"1993-08-20 2022-09-03",3.48,3.77,450,"1993-08-20 2022-09-03",1.63,4.35,448,"1993-08-20 2022-09-03",1.63,4.35,448,"1993-08-20 2022-09-03",0,0,448,"1993-08-20 2022-09-03",0,0,300,"1993-08-20 2012-09-03",,,,
2023-08-26,17.22,3.4,450,"1993-08-19 2022-09-02",88.62,6.64,450,"1993-08-19 2022-09-02",25.91,3.42,450,"1993-08-19 2022-09-02",24.23,7.38,450,"1993-08-19 2022-09-02",11.95,3.61,450,"1993-08-19 2022-09-02",50.3,11.39,450,"1993-08-19 2022-09-02",15.45,3.15,450,"1993-08-19 2022-09-02",3.52,3.76,450,"1993-08-19 2022-09-02",1.66,4.73,448,"1993-08-19 2022-09-02",1.66,4.73,448,"1993-08-19 2022-09-02",0,0,448,"1993-08-19 2022-09-02",0,0,300,"1993-08-19 2012-09-02",,,,
2023-08-25,17.26,3.36,450,"1993-08-18 2022-09-01",88.59,6.54,450,"1993-08-18 2022-09-01",25.97,3.38,450,"1993-08-18 2022-09-01",24.21,7.42,450,"1993-08-18 2022-09-01",12.04,3.58,450,"1993-08-18 2022-09-01",50.21,11.25,450,"1993-08-18 2022-09-01",15.56,3.11,450,"1993-08-18 2022-09-01",3.63,3.78,450,"1993-08-18 2022-09-01",1.58,4.66,448,"1993-08-18 2022-09-01",1.58,4.66,448,"1993-08-18 2022-09-01",0,0,448,"1993-08-18 2022-09-01",0,0,300,"1993-08-18 2012-09-01",,,,
2023-08-24,17.39,3.31,450,"1993-08-17 2022-08-31",88.61,6.5,450,"1993-08-17 2022-08-31",26.12,3.35,450,"1993-08-17 2022-08-31",24.5,7.65,450,"1993-08-17 2022-08-31",12.11,3.57,450,"1993-08-17 2022-08-31",50.04,11.28,450,"1993-08-17 2022-08-31",15.65,3.08,450,"1993-08-17 2022-08-31",3.65,3.74,450,"1993-08-17 2022-08-31",1.71,4.89,448,"1993-08-17 2022-08-31",1.71,4.89,448,"1993-08-17 2022-08-31",0,0,448,"1993-08-17 2022-08-31",0,0,300,"1993-08-17 2012-08-31",,,,
2023-08-23,17.47,3.3,450,"1993-08-16 2022-08-30",88.6,6.48,450,"1993-08-16 2022-08-30",26.19,3.3,450,"1993-08-16 2022-08-30",24.55,7.71,450,"1993-08-16 2022-08-30",12.2,3.55,450,"1993-08-16 2022-08-30",50.15,11.16,450,"1993-08-16 2022-08-30",15.74,3.05,450,"1993-08-16 2022-08-30",3.62,3.71,450,"1993-08-16 2022-08-30",1.74,4.87,448,"1993-08-16 2022-08-30",1.74,4.87,448,"1993-08-16 2022-08-30",0,0,448,"1993-08-16 2022-08-30",0,0,300,"1993-08-16 2012-08-30",,,,
2023-08-22,17.53,3.35,450,"1993-08-15 2022-08-29",88.53,6.68,450,"1993-08-15 2022-08-29",26.3,3.27,450,"1993-08-15 2022-08-29",24.65,7.86,450,"1993-08-15 2022-08-29",12.27,3.57,450,"1993-08-15 2022-08-29",50.09,11.13,450,"1993-08-15 2022-08-29",15.83,3.05,450,"1993-08-15 2022-08-29",3.65,3.75,450,"1993-08-15 2022-08-29",1.8,4.98,448,"1993-08-15 2022-08-29",1.8,4.98,448,"1993-08-15 2022-08-29",0,0,448,"1993-08-15 2022-08-29",0,0,300,"1993-08-15 2012-08-29",,,,
2023-08-21,17.49,3.37,450,"1993-08-14 2022-08-28",88.33,6.94,450,"1993-08-14 2022-08-28",26.3,3.26,450,"1993-08-14 2022-08-28",24.51,7.79,450,"1993-08-14 2022-08-28",12.23,3.63,450,"1993-08-14 2022-08-28",49.86,11.39,450,"1993-08-14 2022-08-28",15.87,3.06,450,"1993-08-14 2022-08-28",3.67,3.79,450,"1993-08-14 2022-08-28",1.84,5.19,448,"1993-08-14 2022-08-28",1.84,5.19,448,"1993-08-14 2022-08-28",0,0,448,"1993-08-14 2022-08-28",0,0,300,"1993-08-14 2012-08-28",,,,
2023-08-20,17.48,3.38,450,"1993-08-13 2022-08-27",88.11,7.03,450,"1993-08-13 2022-08-27",26.35,3.27,450,"1993-08-13 2022-08-27",24.25,7.73,450,"1993-08-13 2022-08-27",12.24,3.68,450,"1993-08-13 2022-08-27",49.72,11.65,450,"1993-08-13 2022-08-27",15.9,3.08,450,"1993-08-13 2022-08-27",3.63,3.78,450,"1993-08-13 2022-08-27",1.84,5.2,448,"1993-08-13 2022-08-27",1.84,5.2,448,"1993-08-13 2022-08-27",0,0,448,"1993-08-13 2022-08-27",0,0,300,"1993-08-13 2012-08-27",,,,
2023-08-19,17.47,3.36,450,"1993-08-12 2022-08-26",87.93,7.02,450,"1993-08-12 2022-08-26",26.42,3.28,450,"1993-08-12 2022-08-26",24.3,7.71,450,"1993-08-12 2022-08-26",12.22,3.7,450,"1993-08-12 2022-08-26",49.55,11.53,450,"1993-08-12 2022-08-26",15.94,3.08,450,"1993-08-12 2022-08-26",3.58,3.76,450,"1993-08-12 2022-08-26",1.8,5.17,448,"1993-08-12 2022-08-26",1.8,5.17,448,"1993-08-12 2022-08-26",0,0,448,"1993-08-12 2022-08-26",0,0,300,"1993-08-12 2012-08-26",,,,
2023-08-18,17.45,3.36,450,"1993-08-11 2022-08-25",87.75,7.12,450,"1993-08-11 2022-08-25",26.43,3.27,450,"1993-08-11 2022-08-25",24.4,7.73,450,"1993-08-11 2022-08-25",12.19,3.74,450,"1993-08-11 2022-08-25",49.39,11.67,450,"1993-08-11 2022-08-25",15.95,3.08,450,"1993-08-11 2022-08-25",3.6,3.79,450,"1993-08-11 2022-08-25",1.94,5.47,448,"1993-08-11 2022-08-25",1.94,5.47,448,"1993-08-11 2022-08-25",0,0,448,"1993-08-11 2022-08-25",0,0,300,"1993-08-11 2012-08-25",,,,
2023-08-17,17.47,3.36,450,"1993-08-10 2022-08-24",87.68,7.3,450,"1993-08-10 2022-08-24",26.46,3.3,450,"1993-08-10 2022-08-24",24.52,7.82,450,"1993-08-10 2022-08-24",12.22,3.78,450,"1993-08-10 2022-08-24",49.4,11.72,450,"1993-08-10 2022-08-24",15.99,3.09,450,"1993-08-10 2022-08-24",3.49,3.72,450,"1993-08-10 2022-08-24",2.02,5.71,448,"1993-08-10 2022-08-24",2.02,5.71,448,"1993-08-10 2022-08-24",0,0,448,"1993-08-10 2022-08-24",0,0,300,"1993-08-10 2012-08-24",,,,
2023-08-16,17.52,3.4,450,"1993-08-09 2022-08-23",87.56,7.5,450,"1993-08-09 2022-08-23",26.5,3.31,450,"1993-08-09 2022-08-23",24.61,7.79,450,"1993-08-09 2022-08-23",12.3,3.81,450,"1993-08-09 2022-08-23",49.76,12.02,450,"1993-08-09 2022-08-23",16.07,3.09,450,"1993-08-09 2022-08-23",3.49,3.73,450,"1993-08-09 2022-08-23",2.21,6.1,449,"1993-08-09 2022-08-23",2.21,6.1,449,"1993-08-09 2022-08-23",0,0,449,"1993-08-09 2022-08-23",0,0,300,"1993-08-09 2012-08-23",,,,
2023-08-15,17.61,3.41,450,"1993-08-08 2022-08-22",87.5,7.6,450,"1993-08-08 2022-08-22",26.59,3.33,450,"1993-08-08 2022-08-22",24.66,7.99,450,"1993-08-08 2022-08-22",12.4,3.8,450,"1993-08-08 2022-08-22",49.86,11.96,450,"1993-08-08 2022-08-22",16.18,3.08,450,"1993-08-08 2022-08-22",3.4,3.65,450,"1993-08-08 2022-08-22",2.27,6.16,449,"1993-08-08 2022-08-22",2.27,6.16,449,"1993-08-08 2022-08-22",0,0,449,"1993-08-08 2022-08-22",0,0,300,"1993-08-08 2012-08-22",,,,
2023-08-14,17.64,3.44,450,"1993-08-07 2022-08-21",87.4,7.75,450,"1993-08-07 2022-08-21",26.67,3.36,450,"1993-08-07 2022-08-21",24.56,7.94,450,"1993-08-07 2022-08-21",12.48,3.81,450,"1993-08-07 2022-08-21",49.85,11.84,450,"1993-08-07 2022-08-21",16.27,3.11,450,"1993-08-07 2022-08-21",3.39,3.66,450,"1993-08-07 2022-08-21",2.33,6.2,449,"1993-08-07 2022-08-21",2.33,6.2,449,"1993-08-07 2022-08-21",0,0,449,"1993-08-07 2022-08-21",0,0,300,"1993-08-07 2012-08-21",,,,
2023-08-13,17.57,3.48,450,"1993-08-06 2022-08-20",87.08,7.98,450,"1993-08-06 2022-08-20",26.68,3.38,450,"1993-08-06 2022-08-20",24.51,7.95,450,"1993-08-06 2022-08-20",12.45,3.87,450,"1993-08-06 2022-08-20",49.67,11.86,450,"1993-08-06 2022-08-20",16.27,3.16,450,"1993-08-06 2022-08-20",3.43,3.72,450,"1993-08-06 2022-08-20",2.21,6.05,448,"1993-08-06 2022-08-20",2.21,6.05,448,"1993-08-06 2022-08-20",0,0,449,"1993-08-06 2022-08-20",0,0,300,"1993-08-06 2012-08-20",,,,
2023-08-12,17.53,3.51,450,"1993-08-05 2022-08-19",86.77,8.11,450,"1993-08-05 2022-08-19",26.73,3.36,450,"1993-08-05 2022-08-19",24.54,8.02,450,"1993-08-05 2022-08-19",12.38,3.89,450,"1993-08-05 2022-08-19",49.19,11.75,450,"1993-08-05 2022-08-19",16.27,3.17,450,"1993-08-05 2022-08-19",3.54,3.81,450,"1993-08-05 2022-08-19",2.1,5.96,449,"1993-08-05 2022-08-19",2.1,5.96,449,"1993-08-05 2022-08-19",0,0,450,"1993-08-05 2022-08-19",0,0,300,"1993-08-05 2012-08-19",,,,
2023-08-11,17.65,3.51,450,"1993-08-04 2022-08-18",86.83,8.21,450,"1993-08-04 2022-08-18",26.86,3.34,450,"1993-08-04 2022-08-18",24.64,8.01,450,"1993-08-04 2022-08-18",12.45,3.93,450,"1993-08-04 2022-08-18",49.22,12.1,450,"1993-08-04 2022-08-18",16.38,3.15,450,"1993-08-04 2022-08-18",3.52,3.83,450,"1993-08-04 2022-08-18",2.26,6.09,449,"1993-08-04 2022-08-18",2.26,6.09,449,"1993-08-04 2022-08-18",0,0,450,"1993-08-04 2022-08-18",0,0,300,"1993-08-04 2012-08-18",,,,
2023-08-10,17.74,3.47,450,"1993-08-03 2022-08-17",86.81,8.3,450,"1993-08-03 2022-08-17",26.96,3.35,450,"1993-08-03 2022-08-17",24.72,7.91,450,"1993-08-03 2022-08-17",12.48,3.93,450,"1993-08-03 2022-08-17",49.16,12.38,450,"1993-08-03 2022-08-17",16.45,3.11,450,"1993-08-03 2022-08-17",3.45,3.79,450,"1993-08-03 2022-08-17",2.37,6.24,449,"1993-08-03 2022-08-17",2.37,6.24,449,"1993-08-03 2022-08-17",0,0,450,"1993-08-03 2022-08-17",0,0,300,"1993-08-03 2012-08-17",,,,
2023-08-09,17.8,3.47,450,"1993-08-02 2022-08-16",86.65,8.46,450,"1993-08-02 2022-08-16",27.03,3.39,450,"1993-08-02 2022-08-16",24.74,7.74,450,"1993-08-02 2022-08-16",12.54,3.89,450,"1993-08-02 2022-08-16",49.2,12.61,450,"1993-08-02 2022-08-16",16.54,3.09,450,"1993-08-02 2022-08-16",3.42,3.79,450,"1993-08-02 2022-08-16",2.46,6.54,449,"1993-08-02 2022-08-16",2.46,6.54,449,"1993-08-02 2022-08-16",0,0,450,"1993-08-02 2022-08-16",0,0,300,"1993-08-02 2012-08-16",,,,
2023-08-08,17.84,3.47,450,"1993-08-01 2022-08-15",86.6,8.45,450,"1993-08-01 2022-08-15",27.14,3.44,450,"1993-08-01 2022-08-15",24.8,7.53,450,"1993-08-01 2022-08-15",12.61,3.88,450,"1993-08-01 2022-08-15",48.84,12.54,450,"1993-08-01 2022-08-15",16.65,3.12,450,"1993-08-01 2022-08-15",3.42,3.78,450,"1993-08-01 2022-08-15",2.56,6.66,447,"1993-08-02 2022-08-15",2.56,6.66,447,"1993-08-02 2022-08-15",0,0,449,"1993-08-02 2022-08-15",0,0,299,"1993-08-02 2012-08-15",,,,
2023-08-07,17.88,3.4,450,"1993-07-31 2022-08-14",86.58,8.34,450,"1993-07-31 2022-08-14",27.19,3.45,450,"1993-07-31 2022-08-14",24.71,7.35,450,"1993-07-31 2022-08-14",12.66,3.83,450,"1993-07-31 2022-08-14",48.84,12.54,450,"1993-07-31 2022-08-14",16.7,3.1,450,"1993-07-31 2022-08-14",3.39,3.71,450,"1993-07-31 2022-08-14",2.68,6.91,447,"1993-07-31 2022-08-14",2.68,6.91,447,"1993-07-31 2022-08-14",0,0,449,"1993-07-31 2022-08-14",0,0,299,"1993-07-31 2012-08-14",,,,
2023-08-06,17.88,3.31,450,"1993-07-30 2022-08-13",86.54,8.26,450,"1993-07-30 2022-08-13",27.24,3.43,450,"1993-07-30 2022-08-13",24.62,7.24,450,"1993-07-30 2022-08-13",12.72,3.74,450,"1993-07-30 2022-08-13",48.86,12.47,450,"1993-07-30 2022-08-13",16.74,3.07,450,"1993-07-30 2022-08-13",3.4,3.66,450,"1993-07-30 2022-08-13",2.71,6.77,447,"1993-07-30 2022-08-13",2.71,6.77,447,"1993-07-30 2022-08-13",0,0,449,"1993-07-30 2022-08-13",0,0,299,"1993-07-30 2012-08-13",,,,
2023-08-05,17.87,3.31,450,"1993-07-29 2022-08-12",86.48,8.2,450,"1993-07-29 2022-08-12",27.31,3.42,450,"1993-07-29 2022-08-12",24.91,7.2,450,"1993-07-29 2022-08-12",12.75,3.68,450,"1993-07-29 2022-08-12",48.7,12.3,450,"1993-07-29 2022-08-12",16.77,3.05,450,"1993-07-29 2022-08-12",3.41,3.69,450,"1993-07-29 2022-08-12",2.71,6.73,447,"1993-07-29 2022-08-12",2.71,6.73,447,"1993-07-29 2022-08-12",0,0,449,"1993-07-29 2022-08-12",0,0,299,"1993-07-29 2012-08-12",,,,
2023-08-04,17.9,3.31,450,"1993-07-28 2022-08-11",86.56,8.28,450,"1993-07-28 2022-08-11",27.34,3.42,450,"1993-07-28 2022-08-11",25.07,7.28,450,"1993-07-28 2022-08-11",12.76,3.68,450,"1993-07-28 2022-08-11",48.55,12.29,450,"1993-07-28 2022-08-11",16.81,3.05,450,"1993-07-28 2022-08-11",3.44,3.68,450,"1993-07-28 2022-08-11",2.76,6.78,447,"1993-07-28 2022-08-11",2.76,6.78,447,"1993-07-28 2022-08-11",0,0,449,"1993-07-28 2022-08-11",0,0,299,"1993-07-28 2012-08-11",,,,
2023-08-03,17.95,3.31,450,"1993-07-27 2022-08-10",86.61,8.28,450,"1993-07-27 2022-08-10",27.38,3.42,450,"1993-07-27 2022-08-10",25.16,7.36,450,"1993-07-27 2022-08-10",12.83,3.64,450,"1993-07-27 2022-08-10",48.6,12.18,450,"1993-07-27 2022-08-10",16.87,3.01,450,"1993-07-27 2022-08-10",3.46,3.73,450,"1993-07-27 2022-08-10",2.69,6.6,446,"1993-07-27 2022-08-10",2.69,6.6,446,"1993-07-27 2022-08-10",0,0,448,"1993-07-27 2022-08-10",0,0,299,"1993-07-27 2012-08-10",,,,
2023-08-02,17.96,3.28,450,"1993-07-26 2022-08-09",86.52,8.2,450,"1993-07-26 2022-08-09",27.42,3.36,450,"1993-07-26 2022-08-09",25.15,7.46,450,"1993-07-26 2022-08-09",12.83,3.59,450,"1993-07-26 2022-08-09",48.63,12.1,450,"1993-07-26 2022-08-09",16.87,2.96,450,"1993-07-26 2022-08-09",3.55,3.73,450,"1993-07-26 2022-08-09",2.65,6.47,446,"1993-07-26 2022-08-09",2.65,6.47,446,"1993-07-26 2022-08-09",0,0,448,"1993-07-26 2022-08-09",0,0,299,"1993-07-26 2012-08-09",,,,
2023-08-01,17.96,3.24,450,"1993-07-25 2022-08-08",86.56,8.17,450,"1993-07-25 2022-08-08",27.45,3.3,450,"1993-07-25 2022-08-08",25.25,7.59,450,"1993-07-25 2022-08-08",12.74,3.56,450,"1993-07-25 2022-08-08",48.16,11.93,450,"1993-07-25 2022-08-08",16.86,2.94,450,"1993-07-25 2022-08-08",3.58,3.72,450,"1993-07-25 2022-08-08",2.56,6.2,446,"1993-07-25 2022-08-08",2.56,6.2,446,"1993-07-25 2022-08-08",0,0,448,"1993-07-25 2022-08-08",0,0,299,"1993-07-25 2012-08-08",,,,
2023-07-31,17.89,3.28,450,"1993-07-24 2022-08-07",86.4,8.19,450,"1993-07-24 2022-08-07",27.39,3.3,450,"1993-07-24 2022-08-07",25.21,7.47,450,"1993-07-24 2022-08-07",12.7,3.57,450,"1993-07-24 2022-08-07",48.14,11.89,450,"1993-07-24 2022-08-07",16.86,2.96,450,"1993-07-24 2022-08-07",3.54,3.69,450,"1993-07-24 2022-08-07",2.59,6.24,446,"1993-07-24 2022-08-07",2.59,6.24,446,"1993-07-24 2022-08-07",0,0,448,"1993-07-24 2022-08-07",0,0,299,"1993-07-24 2012-08-07",,,,
2023-07-30,17.93,3.27,450,"1993-07-23 2022-08-06",86.32,8.29,450,"1993-07-23 2022-08-06",27.46,3.32,450,"1993-07-23 2022-08-06",25.45,7.44,450,"1993-07-23 2022-08-06",12.68,3.56,450,"1993-07-23 2022-08-06",48,11.94,450,"1993-07-23 2022-08-06",16.88,2.92,450,"1993-07-23 2022-08-06",3.54,3.69,450,"1993-07-23 2022-08-06",2.72,6.64,446,"1993-07-23 2022-08-06",2.72,6.64,446,"1993-07-23 2022-08-06",0,0,448,"1993-07-23 2022-08-06",0,0,299,"1993-07-23 2012-08-06",,,,
2023-07-29,18.04,3.23,450,"1993-07-22 2022-08-05",86.43,8.19,450,"1993-07-22 2022-08-05",27.53,3.31,450,"1993-07-22 2022-08-05",25.41,7.38,450,"1993-07-22 2022-08-05",12.78,3.49,450,"1993-07-22 2022-08-05",48.16,11.92,450,"1993-07-22 2022-08-05",16.97,2.86,450,"1993-07-22 2022-08-05",3.47,3.61,450,"1993-07-22 2022-08-05",2.97,6.95,447,"1993-07-22 2022-08-05",2.97,6.95,447,"1993-07-22 2022-08-05",0,0,448,"1993-07-22 2022-08-05",0,0,299,"1993-07-22 2012-08-05",,,,
